action_id,action_name,n_findings,n_docs,signal_type,signal_relation,signal_strength,document_name,source_url,document_type,doc_relevance,explicitness,page,evidence_text,location_scope,location_code
c40_0029,Electrify municipal vehicle fleets,23,1,governance,governs,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,117,"Si bien el MRV que permita dar seguimiento al cumplimiento de la ECLP deberá ser definido a través de reglamentos, guías y reportes una vez que se apruebe el Proyecto de Ley Marco de Cambio Climático y se implemente el ETF, en esta estrategia se definirán los criterios y principios rectores que deberán ser considerados en la implementación de cada uno de los instrumentos asociados.",national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,monitoring,monitors,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,117,"Para poder asegurar el cumplimiento de los objetivos y metas de esta Estrategia, se requiere realizar un seguimiento claro de la implementación y de la efectividad de planes, políticas o acciones de mitigación y adaptación al cambio climático, reconocer sus avances, sus necesidades y posibles problemas, para poder dar solución oportuna, enmendar acciones y tener un manejo eficiente de los recursos.",national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,governance,governs,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,117,"Si bien el MRV que permita dar seguimiento al cumplimiento de la ECLP deberá ser definido a través de reglamentos, guías y reportes una vez que se apruebe el Proyecto de Ley Marco de Cambio Climático y se implemente el ETF, en esta estrategia se definirán los criterios y principios rectores que deberán ser considerados en la implementación de cada uno de los instrumentos asociados.",national,CL
ipcc_0042,Set carbon emissions reduction targets for industrial sectors,22,2,governance,governs,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,117,"Si bien el MRV que permita dar seguimiento al cumplimiento de la ECLP deberá ser definido a través de reglamentos, guías y reportes una vez que se apruebe el Proyecto de Ley Marco de Cambio Climático y se implemente el ETF, en esta estrategia se definirán los criterios y principios rectores que deberán ser considerados en la implementación de cada uno de los instrumentos asociados.",national,CL
ipcc_0042,Set carbon emissions reduction targets for industrial sectors,22,2,monitoring,monitors,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,117,"Para poder asegurar el cumplimiento de los objetivos y metas de esta Estrategia, se requiere realizar un seguimiento claro de la implementación y de la efectividad de planes, políticas o acciones de mitigación y adaptación al cambio climático, reconocer sus avances, sus necesidades y posibles problemas, para poder dar solución oportuna, enmendar acciones y tener un manejo eficiente de los recursos.",national,CL
ipcc_0074,Promote compact urban form through spatial planning,16,2,governance,governs,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,117,"es deber del Estado contar con mecanismos que permitan asegurar el derecho de participación de toda persona o agrupación de personas en la gestión del cambio climático, tanto a nivel nacional como regional y local.",national,CL
ipcc_0042,Set carbon emissions reduction targets for industrial sectors,22,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,119,se deberá realizar el seguimiento de cada uno de los presupuestos y compromisos sectoriales definidos.,national,CL
icare_0053,Support cooperatives of voluntary waste collectors to aggregate into small enterprises and expand into organics management,9,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,127,"A través de dicha plataforma, se ha movilizado una Red de Acción Climática, que consiste en los impulsores de las iniciativas identificadas, y cuyas acciones están visibilizadas a través del muro de iniciativas.",national,CL
icare_0053,Support cooperatives of voluntary waste collectors to aggregate into small enterprises and expand into organics management,9,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,127,"se realizaron talleres de educación ambiental, impulsados por nuestros recicladores de base, quienes capacitaron a 500 personas de todo el país en temas relacionados al reciclaje inclusivo y cambio climático.",national,CL
ipcc_0031,Enhanced product service levels per product (e.g. product sharing),4,1,action,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,127,"Dichas iniciativas se relacionan a la adaptación y mitigación del cambio climático, y una diversidad de temas, tales como energía asequible y no-contaminante, protección de los océanos, conservación de la biodiversidad y los ecosistemas, ciudades y comunidades sostenibles, producción y consumo sostenible y economía circular, y agua limpia y seguridad hídrica.",national,CL
ipcc_0031,Enhanced product service levels per product (e.g. product sharing),4,1,action,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,127,"A través de dicha plataforma, se ha movilizado una Red de Acción Climática, que consiste en los impulsores de las iniciativas identificadas, y cuyas acciones están visibilizadas a través del muro de iniciativas.",national,CL
ipcc_0034,Promote consumer behavior focused on sufficiency and reduced consumption,15,2,action,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,127,"A través de dicha plataforma, se ha movilizado una Red de Acción Climática, que consiste en los impulsores de las iniciativas identificadas, y cuyas acciones están visibilizadas a través del muro de iniciativas.",national,CL
ipcc_0034,Promote consumer behavior focused on sufficiency and reduced consumption,15,2,action,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,127,"se realizaron talleres de educación ambiental, impulsados por nuestros recicladores de base, quienes capacitaron a 500 personas de todo el país en temas relacionados al reciclaje inclusivo y cambio climático.",national,CL
ipcc_0034,Promote consumer behavior focused on sufficiency and reduced consumption,15,2,action,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,127,"Dichas iniciativas se relacionan a la adaptación y mitigación del cambio climático, y una diversidad de temas, tales como energía asequible y no-contaminante, protección de los océanos, conservación de la biodiversidad y los ecosistemas, ciudades y comunidades sostenibles, producción y consumo sostenible y economía circular, y agua limpia y seguridad hídrica.",national,CL
ipcc_0049,Develop and implement circular economy policies,25,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,127,"A través de dicha plataforma, se ha movilizado una Red de Acción Climática, que consiste en los impulsores de las iniciativas identificadas, y cuyas acciones están visibilizadas a través del muro de iniciativas.",national,CL
ipcc_0069,Promote sustainable and healthy diets,9,1,action,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,127,"se realizaron talleres de educación ambiental, impulsados por nuestros recicladores de base, quienes capacitaron a 500 personas de todo el país en temas relacionados al reciclaje inclusivo y cambio climático.",national,CL
ipcc_0069,Promote sustainable and healthy diets,9,1,action,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,127,"A través de dicha plataforma, se ha movilizado una Red de Acción Climática, que consiste en los impulsores de las iniciativas identificadas, y cuyas acciones están visibilizadas a través del muro de iniciativas.",national,CL
c40_0010,Introduce energy-efficiency standards for new residential buildings,19,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
c40_0012,Introduce energy-efficiency standards for new institutional buildings,15,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
c40_0016,Retrofit commercial and institutional other non-residential buildings  for energy efficiency ,27,2,context,contextualizes,high,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
c40_0018,Optimize energy efficiency and sustainability standards for existing industrial infrastructure,15,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
c40_0025,Promote deployment of zero-emission freight fleets (trucks),13,2,context,contextualizes,high,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
c40_0035,Optmize waste management systems ,16,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",17,2,context,contextualizes,high,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
c40_0042,Expand urban and peri-urban green spaces,14,2,context,contextualizes,high,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
c40_0071,Promote the phase out the reliance on fossil fuels for cooking (in favour of high-efficiency electric cookstoves such as induction stoves).,11,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,18,2,context,contextualizes,high,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0009,Deploy cogeneration systems in industries,9,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0010,Promote Net-Zero and Green Building Certifications,13,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0012,Expand solar energy generation on municipal facilities and public assets,14,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0015,Promote Mini and Micro-Hydropower and Biomass Energy,11,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0016,"Promote solar thermal and heat pump systems for water heating in residential, commercial, and public buildings",17,2,context,contextualizes,high,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0024,Integrate renewables into municipal water systems,8,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0035,Enhance industrial energy efficiency processes,14,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0045,"Promote organic, regenerative and agroecological agriculture in rural areas",20,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0049,Develop regional hubs for renewable energy production,17,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0050,Accelerate the adoption of Agroforestry',20,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0069,Complete ecological and agroclimatic mapping,10,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0074,Adopt industrial energy efficiency technologies,10,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0076,Electrify Industrial Processes (with Renewable Power),12,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0078,Decarbonize industrial feedstocks,11,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0099,Increase local participation in Agroecological Certification Programmes,13,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0101,Accelerate the adoption of Zero Emission Agricultural Machinery,15,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
icare_0104,Adopt hybrid renewable energy systems (solar-wind),10,2,context,contextualizes,high,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0034,Promote consumer behavior focused on sufficiency and reduced consumption,15,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0037,Adopt net-zero-emissions materials and supply chains,10,2,context,contextualizes,high,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0038,Stimulate solar energy production in industrial facilities,8,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0041,Support research into carbon-neutral manufacturing technologies,11,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0042,Set carbon emissions reduction targets for industrial sectors,22,2,context,contextualizes,high,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0042,Set carbon emissions reduction targets for industrial sectors,22,2,target,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,Estas deben ser revisadas y actualizadas periódicamente.,national,CL
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Processes,14,2,context,contextualizes,high,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0045,Transition to renewable energy for industrial operations,9,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0049,Develop and implement circular economy policies,25,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0052,Reduce Deforestation and Degradation,10,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0053,"Implement afforestation, reforestation, and forest ecosystem restoration",12,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,20,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
ipcc_0060,Protect and Restore Coastal Wetlands,10,2,context,contextualizes,medium,National Determined Contributions,https://cambioclimatico.mma.gob.cl/contribucion-determinada-ndc/descripcion-del-instrumento/,framework,low,explicit,4,"La Contribución Determinada a Nivel Nacional (NDC, por sus siglas en inglés) representan los compromisos que, voluntariamente adquieren los países para hacer frente al cambio climático y contribuir al cumplimiento del objetivo de mantener la temperatura global media bajo los 2°C, preferiblemente a 1,5°C con respecto a la época pre industrial.",national,CL
