"action_id","location_scope","region_code","communal_code","doc_relevance","primitive_type","primitive_relation","match_type","policy_subject","subject_match_reason","signal_confidence","explicitness","document_type","document_name","relevance_note","evidence_text","page"
"ipcc_0049","municipal","13","13128","medium","target","targets","indirect","Mitigate 60 tons of CO2eq annually from 2026 due to tire recycling.","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Renca 2025-2030","The policy atom is a concrete enabling measure but does not implement the full action.","- ton de CO2eq mitigadas / Mitigar 60 toneladas de CO2eq anuales desde 2026 como resultado del reciclaje de neumáticos.","109"
"ipcc_0049","municipal","13","13129","medium","action","commits","indirect","Action evidence from San Joaquín measure card: MEDIDA: 2.1 Eficiencia Hídrica y Tecnologías","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 2.1 Eficiencia Hídrica y Tecnologías


Tipo de medida: Mitigación
Acciones: 2.1.1 a 2.1.5
Descripción: Lograr la eficiencia hídrica es fundamental en todos los ámbitos de la vida cotidiana. En este
sentido, la comuna se enfrenta a importantes retos en la búsqueda de soluciones más sostenibles que
generen un impacto positivo en la sociedad y el medio ambiente. Para ello, es fundamental identificar
opciones de mejora, incorporar tecnologías limpias y optimizar los procesos, con el objetivo de disminuir los
costos y alcanzar un uso sustentable del agua.
Área Municipal Responsable: Dirección Medioambiente, Aseo y Ornato,
Colaborador (es) internos:
Plazos: Corto-Mediano dependiendo de la Acción a realizar
Posibles Fuentes de Financiamiento: SUBDERE-GOBIERNO REGIONAL

Acciones Medida: 2.1 Eficiencia Hídrica y Tecnologías
Acción Medio de verificación Indicador de
Gestión Plazo
2.1. 1 Implementación de sistemas
de eficiencia hídrica para el riego
de áreas verdes públicas y
privadas de pequeñas y medianas
empresas





ESTRATEGIA HÍDRICA LOCAL 2024-203416


CORTO

2.1.2 Renovación y Modernización
de Infraestructura de Distribución
de Agua


MEDIANO




16 Municipalidad de San Joaquín: Estrategia Hídrica Local 2024-2035; https://lallaveerestu.cl/conoce-mas/

<!-- page_break: 168 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 168 | 224



2.1.3 Sistema de Captación y
Reutilización de Agua en Edificios
Municipales

MEDIANO
2.1.4 Construcción de
platabandas/ciclorecreovías con
hormigón permeable

MEDIANO
2.1.5 Sistemas de reciclaje de
aguas grises para riego de
espacios públicos y áreas verdes

MEDIANO

<!-- page_break: 169 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 169 | 224





Línea de Trabajo: Gestión Hídrica","167"
"ipcc_0049","municipal","13","13129","medium","action","commits","indirect","Action evidence from San Joaquín measure card: MEDIDA: 3.1 Programas de Reciclajes y Manejo de Residuos domiciliarios","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 3.1 Programas de Reciclajes y Manejo de Residuos domiciliarios
Tipo de medida: Mitigación/ Adaptación Acciones: 3.1.1.a 3.1.3
Descripción: La medida consiste en el diseño, implementación y fortalecimiento de programas integrales de
reciclaje y manejo de residuos domiciliarios, con el objetivo de reducir la cantidad de residuos que llegan a rellenos
sanitarios y fomentar la economía circular a nivel comunal.
Área Municipal Responsable: Dirección Medioambiente, Aseo y Ornato
Colaborador (es) internos:
Plazos: Corto-Mediano dependiendo de la Acción a realizar
Posibles Fuentes de Financiamiento: Municipal- SUBDERE-GOBIERNO REGIONAL-Ministerio de Medio Ambiente

Acciones Medida: 3.1 Programas de Reciclajes y Manejo de Residuos domiciliarios
Acción Medio de verificación Indicador de
Gestión Fórmula de cálculo Plazo
3.1.1
Ampliar
cobertura
programa de
reciclaje a
los 7
territorios
de la
comuna


Registros de
participación y
evaluación de
cobertura del
programa


Porcentaje de
aumento en
cobertura del
programa




Número de territorios con
programa de reciclaje




CORTO
3.1.2
Incorporar
nuevos
lugares
acopio para
residuos
especiales
(pilas,
electrónicos,
aceites)


Informe de
infraestructura y
registros municipales
con nuevos lugares de
acopio



Número de
puntos nuevos
de acopio
habilitados




Total de nuevos puntos
habilitados




CORTO

<!-- page_break: 174 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 174 | 224



3.1.3
Desarrollar
programas
de
composteras
domiciliarias

Documentación del
programa y registros
de participación

Porcentaje de
hogares
participantes

(Hogares con composteras /
Total de hogares inscritos en
programa) × 100

CORTO- MEDIANO

<!-- page_break: 175 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 175 | 224





Línea de Trabajo: Gestión de Residuos","173"
"ipcc_0049","municipal","13","13129","medium","action","commits","indirect","Action evidence from San Joaquín measure card: MEDIDA: 5.1 Incorporar Criterios de Sustentabilidad en todas las áreas de gestión Municipal","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 5.1 Incorporar Criterios de Sustentabilidad en todas las áreas de gestión Municipal
Tipo de medida: Mitigación/Adaptación
Acciones: 5.1.1 a 5.1.4
Descripción: La medida tiene como finalidad transversalizar la sustentabilidad en la gestión municipal, integrando
criterios ambientales en la planificación y ejecución de programas y proyectos de todas las unidades y
departamentos municipales. Buscando fortalecer la gobernanza local hacia el desarrollo sostenible, promoviendo
una administración coherente con los desafíos del cambio climático y la resiliencia territorial.
Área Municipal Responsable: Dirección de Medioambiente, Aseo y Ornato
Colaborador (es) internos: Dirección Gestión Administrativa-DIDECO -COMUNICACIONES
Plazos: Corto
Posibles Fuentes de Financiamiento: Municipal

Acciones Medida: 5.1 Incorporar Criterios de Sustentabilidad en todas las áreas de gestión Municipal
Acción Medio de
verificación
Indicador de
Gestión Fórmula de cálculo Plazo
5.1.1
Incorporar
Criterios de
Sustentabili
 dad en los
procesos
compras de
adquisición
de equipos y
equipamiento
s municipales


Registro de bases
de licitación y
órdenes de compra
que incluyen
criterios de
sustentabilidad.

Porcentaje de
procesos de
compra con
criterios de
sustentabili
dad
incorporados.



(N° procesos de compra
con criterios sustentables/
Total procesos de compra)
×100





CORTO
5.1. 2
Promover
prácticas de
reciclaje en
todas las
direcciones
municipales

Informes
semestrales de cada
dirección municipal
sobre gestión de
residuos.
Porcentaje de
direcciones
municipales
con
implementa
ción activa de
prácticas de
reciclaje.

(N° direcciones con
prácticas de reciclaje
activas/Total direcciones
municipales) ×100



CORTO
5.1.3
Promover el
Reportes de
auditorías
Porcentaje de
edificaciones
(N° edificaciones con
Medidas implementadas/
Total
CORTO

<!-- page_break: 181 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 181 | 224



uso eficiente
de la energía
y el agua en
las
edificaciones
municipales
energéticas/hídricas
o certificaciones
internas.
municipales
con programas
o medidas de
eficiencia
energética e
hídrica
implementado
s.
edificaciones municipales)
×100

5.1.4
Programas
Municipales
comunitarios
incorporen en
sus líneas de
acción la
promoción de
acciones
sustentables,
protección al
medio
ambiente y
cambio
climático.





Documentos
programáticos y
planes de acción de
los programas
municipales.



Porcentaje de
programas
municipales
comunitarios
con líneas de
acción
sustentables
incorporadas.





(N° programas con acción
es sustentables/Total prog
ramas municipales) ×100







CORTO

<!-- page_break: 182 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 182 | 224





Línea de Trabajo: Gobernanza y Fortalecimiento institucional","180"
"ipcc_0049","municipal","13","13129","medium","action","commits","indirect","Action evidence from San Joaquín measure card: MEDIDA: 8.1 Fomentar la economía circular en comerciantes y emprendedores/as de la comuna","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 8.1 Fomentar la economía circular en comerciantes y emprendedores/as de la comuna
Tipo de medida: Mitigación/Adaptación Acciones:
8.1.1 a 8.1.3
Descripción: La medida tiene como objetivo promover la adopción de principios y prácticas de economía
circular en emprendedores/as de la comuna, incentivando la reducción, reutilización, reciclaje y valorización
de residuos dentro de sus procesos productivos y comerciales. Esto incluirá capacitaciones, asesorías técnicas,
acceso a redes de colaboración y difusión de experiencias exitosas que faciliten modelos de negocio sostenibles
y responsables con el medio ambiente. La acción busca fortalecer la competitividad local, minimizar el impacto
ambiental y generar oportunidades económicas basadas en la eficiencia de recursos y la innovación.
Área Municipal Responsable: Dirección Desarrollo económico Local
Colaborador (es) internos: Dirección de Medioambiente, Aseo y Ornato
Plazos: Corto
Posibles Fuentes de Financiamiento: Municipal-OTEC Municipal- Alianza Público/ Privada

Acciones Medida: 8.1 Fomentar la economía circular en emprendedores/as de la comuna
Acción Medio de
verificación Indicador de Gestión Fórmula de cálculo Plazo
8.1.1 Capacitar a
emprendedores
/as de la comuna
en temática de
Economía
circular, la
reutilización,
reparación y
reciclaje de
materiales y
productos.


Listados de
asistencia,
certificados de
participación,
materiales del
curso.



Número de
emprendedores/as
capacitados en economía
circular.




N° de emprendedores
capacitados





CORTO
8.1.2 Desarrollar y
fortalecer
mercados locales
para productos
reciclados o
reutilizados.

Actas de
eventos y
registros
fotográficos,

Número de ferias, puntos
de venta o instancias de
comercialización
implementadas.


N° de instancias de me
rcado desarrolladas


CORTO

<!-- page_break: 194 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 194 | 224



8.1.3 Apoyar
emprendimientos
que promuevan la
reparación,
reutilización o
compostaje.

Registros de
financiamiento
, informes de
seguimiento.

Número de
emprendimientos
apoyados

N° de emprendimiento
s apoyados


CORTO

<!-- page_break: 195 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 195 | 224




Línea de Trabajo: Biodiversidad","193"
"ipcc_0049","municipal","13","13129","medium","context","contextualizes","indirect","Indicator evidence from San Joaquín measure card: MEDIDA: 2.1 Eficiencia Hídrica y Tecnologías","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 2.1 Eficiencia Hídrica y Tecnologías


Tipo de medida: Mitigación
Acciones: 2.1.1 a 2.1.5
Descripción: Lograr la eficiencia hídrica es fundamental en todos los ámbitos de la vida cotidiana. En este
sentido, la comuna se enfrenta a importantes retos en la búsqueda de soluciones más sostenibles que
generen un impacto positivo en la sociedad y el medio ambiente. Para ello, es fundamental identificar
opciones de mejora, incorporar tecnologías limpias y optimizar los procesos, con el objetivo de disminuir los
costos y alcanzar un uso sustentable del agua.
Área Municipal Responsable: Dirección Medioambiente, Aseo y Ornato,
Colaborador (es) internos:
Plazos: Corto-Mediano dependiendo de la Acción a realizar
Posibles Fuentes de Financiamiento: SUBDERE-GOBIERNO REGIONAL

Acciones Medida: 2.1 Eficiencia Hídrica y Tecnologías
Acción Medio de verificación Indicador de
Gestión Plazo
2.1. 1 Implementación de sistemas
de eficiencia hídrica para el riego
de áreas verdes públicas y
privadas de pequeñas y medianas
empresas





ESTRATEGIA HÍDRICA LOCAL 2024-203416


CORTO

2.1.2 Renovación y Modernización
de Infraestructura de Distribución
de Agua


MEDIANO




16 Municipalidad de San Joaquín: Estrategia Hídrica Local 2024-2035; https://lallaveerestu.cl/conoce-mas/

<!-- page_break: 168 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 168 | 224



2.1.3 Sistema de Captación y
Reutilización de Agua en Edificios
Municipales

MEDIANO
2.1.4 Construcción de
platabandas/ciclorecreovías con
hormigón permeable

MEDIANO
2.1.5 Sistemas de reciclaje de
aguas grises para riego de
espacios públicos y áreas verdes

MEDIANO

<!-- page_break: 169 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 169 | 224





Línea de Trabajo: Gestión Hídrica","167"
"ipcc_0049","municipal","13","13129","medium","context","contextualizes","indirect","Indicator evidence from San Joaquín measure card: MEDIDA: 3.1 Programas de Reciclajes y Manejo de Residuos domiciliarios","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 3.1 Programas de Reciclajes y Manejo de Residuos domiciliarios
Tipo de medida: Mitigación/ Adaptación Acciones: 3.1.1.a 3.1.3
Descripción: La medida consiste en el diseño, implementación y fortalecimiento de programas integrales de
reciclaje y manejo de residuos domiciliarios, con el objetivo de reducir la cantidad de residuos que llegan a rellenos
sanitarios y fomentar la economía circular a nivel comunal.
Área Municipal Responsable: Dirección Medioambiente, Aseo y Ornato
Colaborador (es) internos:
Plazos: Corto-Mediano dependiendo de la Acción a realizar
Posibles Fuentes de Financiamiento: Municipal- SUBDERE-GOBIERNO REGIONAL-Ministerio de Medio Ambiente

Acciones Medida: 3.1 Programas de Reciclajes y Manejo de Residuos domiciliarios
Acción Medio de verificación Indicador de
Gestión Fórmula de cálculo Plazo
3.1.1
Ampliar
cobertura
programa de
reciclaje a
los 7
territorios
de la
comuna


Registros de
participación y
evaluación de
cobertura del
programa


Porcentaje de
aumento en
cobertura del
programa




Número de territorios con
programa de reciclaje




CORTO
3.1.2
Incorporar
nuevos
lugares
acopio para
residuos
especiales
(pilas,
electrónicos,
aceites)


Informe de
infraestructura y
registros municipales
con nuevos lugares de
acopio



Número de
puntos nuevos
de acopio
habilitados




Total de nuevos puntos
habilitados




CORTO

<!-- page_break: 174 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 174 | 224



3.1.3
Desarrollar
programas
de
composteras
domiciliarias

Documentación del
programa y registros
de participación

Porcentaje de
hogares
participantes

(Hogares con composteras /
Total de hogares inscritos en
programa) × 100

CORTO- MEDIANO

<!-- page_break: 175 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 175 | 224





Línea de Trabajo: Gestión de Residuos","173"
"ipcc_0049","municipal","13","13129","medium","context","contextualizes","indirect","Indicator evidence from San Joaquín measure card: MEDIDA: 5.1 Incorporar Criterios de Sustentabilidad en todas las áreas de gestión Municipal","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 5.1 Incorporar Criterios de Sustentabilidad en todas las áreas de gestión Municipal
Tipo de medida: Mitigación/Adaptación
Acciones: 5.1.1 a 5.1.4
Descripción: La medida tiene como finalidad transversalizar la sustentabilidad en la gestión municipal, integrando
criterios ambientales en la planificación y ejecución de programas y proyectos de todas las unidades y
departamentos municipales. Buscando fortalecer la gobernanza local hacia el desarrollo sostenible, promoviendo
una administración coherente con los desafíos del cambio climático y la resiliencia territorial.
Área Municipal Responsable: Dirección de Medioambiente, Aseo y Ornato
Colaborador (es) internos: Dirección Gestión Administrativa-DIDECO -COMUNICACIONES
Plazos: Corto
Posibles Fuentes de Financiamiento: Municipal

Acciones Medida: 5.1 Incorporar Criterios de Sustentabilidad en todas las áreas de gestión Municipal
Acción Medio de
verificación
Indicador de
Gestión Fórmula de cálculo Plazo
5.1.1
Incorporar
Criterios de
Sustentabili
 dad en los
procesos
compras de
adquisición
de equipos y
equipamiento
s municipales


Registro de bases
de licitación y
órdenes de compra
que incluyen
criterios de
sustentabilidad.

Porcentaje de
procesos de
compra con
criterios de
sustentabili
dad
incorporados.



(N° procesos de compra
con criterios sustentables/
Total procesos de compra)
×100





CORTO
5.1. 2
Promover
prácticas de
reciclaje en
todas las
direcciones
municipales

Informes
semestrales de cada
dirección municipal
sobre gestión de
residuos.
Porcentaje de
direcciones
municipales
con
implementa
ción activa de
prácticas de
reciclaje.

(N° direcciones con
prácticas de reciclaje
activas/Total direcciones
municipales) ×100



CORTO
5.1.3
Promover el
Reportes de
auditorías
Porcentaje de
edificaciones
(N° edificaciones con
Medidas implementadas/
Total
CORTO

<!-- page_break: 181 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 181 | 224



uso eficiente
de la energía
y el agua en
las
edificaciones
municipales
energéticas/hídricas
o certificaciones
internas.
municipales
con programas
o medidas de
eficiencia
energética e
hídrica
implementado
s.
edificaciones municipales)
×100

5.1.4
Programas
Municipales
comunitarios
incorporen en
sus líneas de
acción la
promoción de
acciones
sustentables,
protección al
medio
ambiente y
cambio
climático.





Documentos
programáticos y
planes de acción de
los programas
municipales.



Porcentaje de
programas
municipales
comunitarios
con líneas de
acción
sustentables
incorporadas.





(N° programas con acción
es sustentables/Total prog
ramas municipales) ×100







CORTO

<!-- page_break: 182 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 182 | 224





Línea de Trabajo: Gobernanza y Fortalecimiento institucional","180"
"ipcc_0049","municipal","13","13129","medium","context","contextualizes","indirect","Indicator evidence from San Joaquín measure card: MEDIDA: 8.1 Fomentar la economía circular en comerciantes y emprendedores/as de la comuna","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 8.1 Fomentar la economía circular en comerciantes y emprendedores/as de la comuna
Tipo de medida: Mitigación/Adaptación Acciones:
8.1.1 a 8.1.3
Descripción: La medida tiene como objetivo promover la adopción de principios y prácticas de economía
circular en emprendedores/as de la comuna, incentivando la reducción, reutilización, reciclaje y valorización
de residuos dentro de sus procesos productivos y comerciales. Esto incluirá capacitaciones, asesorías técnicas,
acceso a redes de colaboración y difusión de experiencias exitosas que faciliten modelos de negocio sostenibles
y responsables con el medio ambiente. La acción busca fortalecer la competitividad local, minimizar el impacto
ambiental y generar oportunidades económicas basadas en la eficiencia de recursos y la innovación.
Área Municipal Responsable: Dirección Desarrollo económico Local
Colaborador (es) internos: Dirección de Medioambiente, Aseo y Ornato
Plazos: Corto
Posibles Fuentes de Financiamiento: Municipal-OTEC Municipal- Alianza Público/ Privada

Acciones Medida: 8.1 Fomentar la economía circular en emprendedores/as de la comuna
Acción Medio de
verificación Indicador de Gestión Fórmula de cálculo Plazo
8.1.1 Capacitar a
emprendedores
/as de la comuna
en temática de
Economía
circular, la
reutilización,
reparación y
reciclaje de
materiales y
productos.


Listados de
asistencia,
certificados de
participación,
materiales del
curso.



Número de
emprendedores/as
capacitados en economía
circular.




N° de emprendedores
capacitados





CORTO
8.1.2 Desarrollar y
fortalecer
mercados locales
para productos
reciclados o
reutilizados.

Actas de
eventos y
registros
fotográficos,

Número de ferias, puntos
de venta o instancias de
comercialización
implementadas.


N° de instancias de me
rcado desarrolladas


CORTO

<!-- page_break: 194 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 194 | 224



8.1.3 Apoyar
emprendimientos
que promuevan la
reparación,
reutilización o
compostaje.

Registros de
financiamiento
, informes de
seguimiento.

Número de
emprendimientos
apoyados

N° de emprendimiento
s apoyados


CORTO

<!-- page_break: 195 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 195 | 224




Línea de Trabajo: Biodiversidad","193"
"ipcc_0049","municipal","13","13129","medium","funding","funds","indirect","Funding evidence from San Joaquín measure card: MEDIDA: 2.1 Eficiencia Hídrica y Tecnologías","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 2.1 Eficiencia Hídrica y Tecnologías


Tipo de medida: Mitigación
Acciones: 2.1.1 a 2.1.5
Descripción: Lograr la eficiencia hídrica es fundamental en todos los ámbitos de la vida cotidiana. En este
sentido, la comuna se enfrenta a importantes retos en la búsqueda de soluciones más sostenibles que
generen un impacto positivo en la sociedad y el medio ambiente. Para ello, es fundamental identificar
opciones de mejora, incorporar tecnologías limpias y optimizar los procesos, con el objetivo de disminuir los
costos y alcanzar un uso sustentable del agua.
Área Municipal Responsable: Dirección Medioambiente, Aseo y Ornato,
Colaborador (es) internos:
Plazos: Corto-Mediano dependiendo de la Acción a realizar
Posibles Fuentes de Financiamiento: SUBDERE-GOBIERNO REGIONAL

Acciones Medida: 2.1 Eficiencia Hídrica y Tecnologías
Acción Medio de verificación Indicador de
Gestión Plazo
2.1. 1 Implementación de sistemas
de eficiencia hídrica para el riego
de áreas verdes públicas y
privadas de pequeñas y medianas
empresas





ESTRATEGIA HÍDRICA LOCAL 2024-203416


CORTO

2.1.2 Renovación y Modernización
de Infraestructura de Distribución
de Agua


MEDIANO




16 Municipalidad de San Joaquín: Estrategia Hídrica Local 2024-2035; https://lallaveerestu.cl/conoce-mas/

<!-- page_break: 168 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 168 | 224



2.1.3 Sistema de Captación y
Reutilización de Agua en Edificios
Municipales

MEDIANO
2.1.4 Construcción de
platabandas/ciclorecreovías con
hormigón permeable

MEDIANO
2.1.5 Sistemas de reciclaje de
aguas grises para riego de
espacios públicos y áreas verdes

MEDIANO

<!-- page_break: 169 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 169 | 224





Línea de Trabajo: Gestión Hídrica","167"
"ipcc_0049","municipal","13","13129","medium","funding","funds","indirect","Funding evidence from San Joaquín measure card: MEDIDA: 3.1 Programas de Reciclajes y Manejo de Residuos domiciliarios","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 3.1 Programas de Reciclajes y Manejo de Residuos domiciliarios
Tipo de medida: Mitigación/ Adaptación Acciones: 3.1.1.a 3.1.3
Descripción: La medida consiste en el diseño, implementación y fortalecimiento de programas integrales de
reciclaje y manejo de residuos domiciliarios, con el objetivo de reducir la cantidad de residuos que llegan a rellenos
sanitarios y fomentar la economía circular a nivel comunal.
Área Municipal Responsable: Dirección Medioambiente, Aseo y Ornato
Colaborador (es) internos:
Plazos: Corto-Mediano dependiendo de la Acción a realizar
Posibles Fuentes de Financiamiento: Municipal- SUBDERE-GOBIERNO REGIONAL-Ministerio de Medio Ambiente

Acciones Medida: 3.1 Programas de Reciclajes y Manejo de Residuos domiciliarios
Acción Medio de verificación Indicador de
Gestión Fórmula de cálculo Plazo
3.1.1
Ampliar
cobertura
programa de
reciclaje a
los 7
territorios
de la
comuna


Registros de
participación y
evaluación de
cobertura del
programa


Porcentaje de
aumento en
cobertura del
programa




Número de territorios con
programa de reciclaje




CORTO
3.1.2
Incorporar
nuevos
lugares
acopio para
residuos
especiales
(pilas,
electrónicos,
aceites)


Informe de
infraestructura y
registros municipales
con nuevos lugares de
acopio



Número de
puntos nuevos
de acopio
habilitados




Total de nuevos puntos
habilitados




CORTO

<!-- page_break: 174 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 174 | 224



3.1.3
Desarrollar
programas
de
composteras
domiciliarias

Documentación del
programa y registros
de participación

Porcentaje de
hogares
participantes

(Hogares con composteras /
Total de hogares inscritos en
programa) × 100

CORTO- MEDIANO

<!-- page_break: 175 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 175 | 224





Línea de Trabajo: Gestión de Residuos","173"
"ipcc_0049","municipal","13","13129","medium","funding","funds","indirect","Funding evidence from San Joaquín measure card: MEDIDA: 5.1 Incorporar Criterios de Sustentabilidad en todas las áreas de gestión Municipal","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático de San Joaquín","The policy atom is a concrete enabling measure but does not implement the full action.","MEDIDA: 5.1 Incorporar Criterios de Sustentabilidad en todas las áreas de gestión Municipal
Tipo de medida: Mitigación/Adaptación
Acciones: 5.1.1 a 5.1.4
Descripción: La medida tiene como finalidad transversalizar la sustentabilidad en la gestión municipal, integrando
criterios ambientales en la planificación y ejecución de programas y proyectos de todas las unidades y
departamentos municipales. Buscando fortalecer la gobernanza local hacia el desarrollo sostenible, promoviendo
una administración coherente con los desafíos del cambio climático y la resiliencia territorial.
Área Municipal Responsable: Dirección de Medioambiente, Aseo y Ornato
Colaborador (es) internos: Dirección Gestión Administrativa-DIDECO -COMUNICACIONES
Plazos: Corto
Posibles Fuentes de Financiamiento: Municipal

Acciones Medida: 5.1 Incorporar Criterios de Sustentabilidad en todas las áreas de gestión Municipal
Acción Medio de
verificación
Indicador de
Gestión Fórmula de cálculo Plazo
5.1.1
Incorporar
Criterios de
Sustentabili
 dad en los
procesos
compras de
adquisición
de equipos y
equipamiento
s municipales


Registro de bases
de licitación y
órdenes de compra
que incluyen
criterios de
sustentabilidad.

Porcentaje de
procesos de
compra con
criterios de
sustentabili
dad
incorporados.



(N° procesos de compra
con criterios sustentables/
Total procesos de compra)
×100





CORTO
5.1. 2
Promover
prácticas de
reciclaje en
todas las
direcciones
municipales

Informes
semestrales de cada
dirección municipal
sobre gestión de
residuos.
Porcentaje de
direcciones
municipales
con
implementa
ción activa de
prácticas de
reciclaje.

(N° direcciones con
prácticas de reciclaje
activas/Total direcciones
municipales) ×100



CORTO
5.1.3
Promover el
Reportes de
auditorías
Porcentaje de
edificaciones
(N° edificaciones con
Medidas implementadas/
Total
CORTO

<!-- page_break: 181 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 181 | 224



uso eficiente
de la energía
y el agua en
las
edificaciones
municipales
energéticas/hídricas
o certificaciones
internas.
municipales
con programas
o medidas de
eficiencia
energética e
hídrica
implementado
s.
edificaciones municipales)
×100

5.1.4
Programas
Municipales
comunitarios
incorporen en
sus líneas de
acción la
promoción de
acciones
sustentables,
protección al
medio
ambiente y
cambio
climático.





Documentos
programáticos y
planes de acción de
los programas
municipales.



Porcentaje de
programas
municipales
comunitarios
con líneas de
acción
sustentables
incorporadas.





(N° programas con acción
es sustentables/Total prog
ramas municipales) ×100







CORTO

<!-- page_break: 182 -->

Plan de Acción Comunal de Cambio Climático (PACCC)
P á g i n a 182 | 224





Línea de Trabajo: Gobernanza y Fortalecimiento institucional","180"
