action_id,global_mitigation_option,action_mapping_strength,strength_weight,option_family,feasibility_dimension,global_indicator,global_verdict_code,global_verdict_description,city_indicator,country_code,city_indicator_direction,city_family_scope,interpretation
ipcc_0037,Low/zero-energy buildings,partial,0.95,buildings,technological,absence_of_risk,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0037,Low/zero-energy buildings,partial,0.95,buildings,institutional,transparency_accountability,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0037,Low/zero-energy buildings,partial,0.95,buildings,environmental,air_pollution,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0037,Low/zero-energy buildings,partial,0.95,buildings,environmental,toxic_waste,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'toxic_waste' at sector scope 'buildings'; the IPCC prior is used unmodified.
ipcc_0037,Low/zero-energy buildings,partial,0.95,buildings,environmental,water_use,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'water_use' at sector scope 'buildings'; the IPCC prior is used unmodified.
ipcc_0037,Low/zero-energy buildings,partial,0.95,buildings,geophysical,physical_feasibility,C,supportive,urban_built_share,CL,positive,buildings,Cities with higher urban_built_share have stronger feasibility for 'physical_feasibility' (geophysical dimension). Bridge applies to 'buildings' sector. IPCC base verdict: supportive.
ipcc_0037,Low/zero-energy buildings,partial,0.95,buildings,socio_cultural,public_acceptance,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0037,Low/zero-energy buildings,partial,0.95,buildings,socio_cultural,inclusiveness,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0037,Low/zero-energy buildings,partial,0.95,buildings,socio_cultural,human_capabilities,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0038,Solar PV,direct,1.0,energy_supply,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0038,Solar PV,direct,1.0,energy_supply,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0038,Solar PV,direct,1.0,energy_supply,economic,distributional_effects,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'distributional_effects' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0038,Solar PV,direct,1.0,energy_supply,economic,employment_productivity,C,supportive,unemployment_rate,CL,positive,all,Cities with higher unemployment_rate have stronger feasibility for 'employment_productivity' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0038,Solar PV,direct,1.0,energy_supply,technological,maturity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'maturity' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0038,Solar PV,direct,1.0,energy_supply,technological,simplicity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'simplicity' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0038,Solar PV,direct,1.0,energy_supply,technological,absence_of_risk,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'absence_of_risk' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0038,Solar PV,direct,1.0,energy_supply,institutional,political_acceptability,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0038,Solar PV,direct,1.0,energy_supply,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0038,Solar PV,direct,1.0,energy_supply,institutional,transparency_accountability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'transparency_accountability' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0038,Solar PV,direct,1.0,energy_supply,socio_cultural,social_co_benefits,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'social_co_benefits' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0038,Solar PV,direct,1.0,energy_supply,socio_cultural,public_acceptance,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'public_acceptance' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0038,Solar PV,direct,1.0,energy_supply,socio_cultural,inclusiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0038,Solar PV,direct,1.0,energy_supply,socio_cultural,intergenerational_equity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'intergenerational_equity' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0038,Solar PV,direct,1.0,energy_supply,socio_cultural,human_capabilities,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0038,Solar PV,direct,1.0,energy_supply,environmental,air_pollution,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'air_pollution' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0038,Solar PV,direct,1.0,energy_supply,environmental,toxic_waste,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0038,Solar PV,direct,1.0,energy_supply,environmental,water_use,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'water_use' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0038,Solar PV,direct,1.0,energy_supply,environmental,biodiversity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'biodiversity' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0038,Solar PV,direct,1.0,energy_supply,geophysical,physical_feasibility,C,supportive,silviculture_share,CL,positive,energy_supply,Cities with higher silviculture_share have stronger feasibility for 'physical_feasibility' (geophysical dimension). Bridge applies to 'energy_supply' sector. IPCC base verdict: supportive.
ipcc_0038,Solar PV,direct,1.0,energy_supply,geophysical,physical_feasibility,C,supportive,urban_built_share,CL,positive,energy_supply,Cities with higher urban_built_share have stronger feasibility for 'physical_feasibility' (geophysical dimension). Bridge applies to 'energy_supply' sector. IPCC base verdict: supportive.
ipcc_0038,Solar PV,direct,1.0,energy_supply,geophysical,limited_land_use,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0038,Solar PV,direct,1.0,energy_supply,geophysical,limited_scarce_resources,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0041,Energy efficiency,direct,1.0,industrial,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0041,Energy efficiency,direct,1.0,industrial,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0041,Energy efficiency,direct,1.0,industrial,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0041,Energy efficiency,direct,1.0,industrial,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0041,Energy efficiency,direct,1.0,industrial,technological,maturity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'maturity' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0041,Energy efficiency,direct,1.0,industrial,technological,simplicity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0041,Energy efficiency,direct,1.0,industrial,economic,distributional_effects,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0041,Energy efficiency,direct,1.0,industrial,institutional,political_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'political_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0041,Energy efficiency,direct,1.0,industrial,institutional,legal_admin_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'legal_admin_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0041,Energy efficiency,direct,1.0,industrial,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0041,Energy efficiency,direct,1.0,industrial,socio_cultural,public_acceptance,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'public_acceptance' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0041,Energy efficiency,direct,1.0,industrial,socio_cultural,human_capabilities,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0041,Energy efficiency,direct,1.0,industrial,environmental,air_pollution,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'air_pollution' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0041,Energy efficiency,direct,1.0,industrial,environmental,water_use,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0041,Energy efficiency,direct,1.0,industrial,geophysical,physical_feasibility,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0041,Energy efficiency,direct,1.0,industrial,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0041,Energy efficiency,direct,1.0,industrial,environmental,biodiversity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0041,Energy efficiency,direct,1.0,industrial,geophysical,global_spread,C,supportive,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'global_spread' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: supportive.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,economic,cost-effectiveness,A,barrier,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: barrier.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,economic,cost-effectiveness,A,barrier,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: barrier.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,technological,maturity,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'maturity' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,economic,distributional_effects,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,economic,employment_productivity,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,technological,simplicity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,institutional,political_acceptability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'political_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,technological,absence_of_risk,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,institutional,legal_admin_acceptability,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,institutional,institutional_capacity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,socio_cultural,public_acceptance,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,geophysical,physical_feasibility,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,socio_cultural,human_capabilities,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,environmental,air_pollution,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,environmental,water_use,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,environmental,biodiversity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,geophysical,limited_land_use,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0043,Electrification & hydrogen,direct,1.0,industrial,geophysical,global_spread,C,supportive,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'global_spread' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: supportive.
ipcc_0045,Solar PV,weak,0.85,energy_supply,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0045,Solar PV,weak,0.85,energy_supply,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0045,Solar PV,weak,0.85,energy_supply,economic,distributional_effects,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'distributional_effects' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0045,Solar PV,weak,0.85,energy_supply,economic,employment_productivity,C,supportive,unemployment_rate,CL,positive,all,Cities with higher unemployment_rate have stronger feasibility for 'employment_productivity' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0045,Solar PV,weak,0.85,energy_supply,technological,maturity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'maturity' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0045,Solar PV,weak,0.85,energy_supply,technological,simplicity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'simplicity' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0045,Solar PV,weak,0.85,energy_supply,technological,absence_of_risk,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'absence_of_risk' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0045,Solar PV,weak,0.85,energy_supply,institutional,political_acceptability,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0045,Solar PV,weak,0.85,energy_supply,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0045,Solar PV,weak,0.85,energy_supply,institutional,transparency_accountability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'transparency_accountability' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0045,Solar PV,weak,0.85,energy_supply,socio_cultural,social_co_benefits,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'social_co_benefits' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0045,Solar PV,weak,0.85,energy_supply,socio_cultural,public_acceptance,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'public_acceptance' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0045,Solar PV,weak,0.85,energy_supply,socio_cultural,inclusiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0045,Solar PV,weak,0.85,energy_supply,socio_cultural,intergenerational_equity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'intergenerational_equity' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0045,Solar PV,weak,0.85,energy_supply,socio_cultural,human_capabilities,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0045,Solar PV,weak,0.85,energy_supply,environmental,air_pollution,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'air_pollution' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0045,Solar PV,weak,0.85,energy_supply,environmental,toxic_waste,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0045,Solar PV,weak,0.85,energy_supply,environmental,water_use,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'water_use' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0045,Solar PV,weak,0.85,energy_supply,environmental,biodiversity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'biodiversity' at sector scope 'energy_supply'; the IPCC prior is used unmodified.
ipcc_0045,Solar PV,weak,0.85,energy_supply,geophysical,physical_feasibility,C,supportive,silviculture_share,CL,positive,energy_supply,Cities with higher silviculture_share have stronger feasibility for 'physical_feasibility' (geophysical dimension). Bridge applies to 'energy_supply' sector. IPCC base verdict: supportive.
ipcc_0045,Solar PV,weak,0.85,energy_supply,geophysical,physical_feasibility,C,supportive,urban_built_share,CL,positive,energy_supply,Cities with higher urban_built_share have stronger feasibility for 'physical_feasibility' (geophysical dimension). Bridge applies to 'energy_supply' sector. IPCC base verdict: supportive.
ipcc_0045,Solar PV,weak,0.85,energy_supply,geophysical,limited_land_use,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0045,Solar PV,weak,0.85,energy_supply,geophysical,limited_scarce_resources,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,economic,cost-effectiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,technological,maturity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,technological,simplicity,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'simplicity' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,economic,distributional_effects,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,institutional,legal_admin_acceptability,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'legal_admin_acceptability' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,institutional,institutional_capacity,A,barrier,industry_construction_employment,CL,positive,industrial,Cities with higher industry_construction_employment have stronger feasibility for 'institutional_capacity' (institutional dimension). Bridge applies to 'industrial' sector. IPCC base verdict: barrier.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,socio_cultural,public_acceptance,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'public_acceptance' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,technological,absence_of_risk,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,institutional,political_acceptability,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,institutional,transparency_accountability,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,socio_cultural,social_co_benefits,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,socio_cultural,inclusiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,geophysical,physical_feasibility,A,barrier,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'physical_feasibility' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: barrier.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,geophysical,limited_land_use,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'limited_land_use' at sector scope 'industrial'; the IPCC prior is used unmodified.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,socio_cultural,intergenerational_equity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,socio_cultural,human_capabilities,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,environmental,air_pollution,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,environmental,water_use,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,environmental,biodiversity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0049,Bio-based & circularity,direct,1.0,industrial,geophysical,global_spread,C,supportive,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'global_spread' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: supportive.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,economic,distributional_effects,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'nbs'; the IPCC prior is used unmodified.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,technological,maturity,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'maturity' at sector scope 'nbs'; the IPCC prior is used unmodified.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,social_co_benefits,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'social_co_benefits' at sector scope 'nbs'; the IPCC prior is used unmodified.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,public_acceptance,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
ipcc_0052,Afforestation & reforestation,direct,1.0,nbs,socio_cultural,inclusiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
