action_id,action_name,sr15_option,match_strength,option_evidence,option_agreement,dimension,global_indicator,global_relation,city_indicator,sign,city_locode,city_quintile_category,city_capacity,global_indicator_code_value,global_indicator_signal,city_indicator_signed_score,city_mean_signed_score,city_adjusted_score,dimension_score,action_score
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Bioenergy,partial,Robust,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,environmental,toxic_waste,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Bioenergy,partial,Robust,Medium,environmental,water_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Bioenergy,partial,Robust,Medium,geophysical,limited_land_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,0.667,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,0.667,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Bioenergy,partial,Robust,Medium,institutional,transparency_accountability,barrier,,0,CL CNE,,,1,-1,,,0.0,0.667,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,inclusiveness,supportive,disability_prevalence,-1,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,inclusiveness,supportive,indigenous_identification_rate,-1,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,inclusiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,socio_cultural,public_acceptance,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Bioenergy,partial,Robust,Medium,socio_cultural,public_acceptance,barrier,,0,CL CNE,,,1,-1,,,0.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Bioenergy,partial,Robust,Medium,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Wind (on-shore & off-shore),partial,Robust,Medium,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Bioenergy,partial,Robust,Medium,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Solar PV,partial,Robust,High,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0104,Adopt hybrid renewable energy systems (solar-wind),Bioenergy,partial,Robust,Medium,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Bioenergy,partial,Robust,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,environmental,toxic_waste,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Bioenergy,partial,Robust,Medium,environmental,water_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Bioenergy,partial,Robust,Medium,geophysical,limited_land_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,0.667,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,0.667,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Bioenergy,partial,Robust,Medium,institutional,transparency_accountability,barrier,,0,CL CNE,,,1,-1,,,0.0,0.667,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,inclusiveness,supportive,disability_prevalence,-1,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,inclusiveness,supportive,indigenous_identification_rate,-1,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,inclusiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,socio_cultural,public_acceptance,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Bioenergy,partial,Robust,Medium,socio_cultural,public_acceptance,barrier,,0,CL CNE,,,1,-1,,,0.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Bioenergy,partial,Robust,Medium,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Wind (on-shore & off-shore),partial,Robust,Medium,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Bioenergy,partial,Robust,Medium,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Solar PV,partial,Robust,High,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
ipcc_0045,Transition to renewable energy for industrial operations,Bioenergy,partial,Robust,Medium,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,economic,distributional_effects,barrier,poverty_rate,-1,CL CNE,,,1,-1,,,0.0,0.0,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,geophysical,limited_land_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,geophysical,limited_scarce_resources,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,institutional,institutional_capacity,supportive,employment_in_transport_and_logistics,1,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0023,Adopt zero-emission bus fleets for public transport,Electric cars and buses,direct,Medium,High,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,economic,distributional_effects,barrier,poverty_rate,-1,CL CNE,,,1,-1,,,0.0,0.0,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,geophysical,limited_land_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,geophysical,limited_scarce_resources,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,institutional,institutional_capacity,supportive,employment_in_transport_and_logistics,1,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0025,Promote deployment of zero-emission freight fleets (trucks),Electric cars and buses,direct,Medium,High,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,economic,distributional_effects,barrier,poverty_rate,-1,CL CNE,,,1,-1,,,0.0,0.0,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,geophysical,limited_land_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,geophysical,limited_scarce_resources,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,institutional,institutional_capacity,supportive,employment_in_transport_and_logistics,1,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0029,Electrify municipal vehicle fleets,Electric cars and buses,direct,Medium,High,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0042,Expand urban and peri-urban green spaces,Afforestation & reforestation,weak,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0042,Expand urban and peri-urban green spaces,Afforestation & reforestation,weak,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0042,Expand urban and peri-urban green spaces,Afforestation & reforestation,weak,Robust,High,geophysical,limited_land_use,barrier,population,-1,CL CNE,,,1,-1,,,0.0,0.0,0.75
c40_0042,Expand urban and peri-urban green spaces,Afforestation & reforestation,weak,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0042,Expand urban and peri-urban green spaces,Afforestation & reforestation,weak,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
c40_0042,Expand urban and peri-urban green spaces,Afforestation & reforestation,weak,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0052,Reduce Deforestation and Degradation,Afforestation & reforestation,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0052,Reduce Deforestation and Degradation,Afforestation & reforestation,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0052,Reduce Deforestation and Degradation,Afforestation & reforestation,direct,Robust,High,geophysical,limited_land_use,barrier,population,-1,CL CNE,,,1,-1,,,0.0,0.0,0.75
ipcc_0052,Reduce Deforestation and Degradation,Afforestation & reforestation,direct,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0052,Reduce Deforestation and Degradation,Afforestation & reforestation,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0052,Reduce Deforestation and Degradation,Afforestation & reforestation,direct,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0053,"Implement afforestation, reforestation, and forest ecosystem restoration",Afforestation & reforestation,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0053,"Implement afforestation, reforestation, and forest ecosystem restoration",Afforestation & reforestation,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0053,"Implement afforestation, reforestation, and forest ecosystem restoration",Afforestation & reforestation,direct,Robust,High,geophysical,limited_land_use,barrier,population,-1,CL CNE,,,1,-1,,,0.0,0.0,0.75
ipcc_0053,"Implement afforestation, reforestation, and forest ecosystem restoration",Afforestation & reforestation,direct,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0053,"Implement afforestation, reforestation, and forest ecosystem restoration",Afforestation & reforestation,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0053,"Implement afforestation, reforestation, and forest ecosystem restoration",Afforestation & reforestation,direct,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0054,Adopt sustainable forest management practices,Afforestation & reforestation,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0054,Adopt sustainable forest management practices,Afforestation & reforestation,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0054,Adopt sustainable forest management practices,Afforestation & reforestation,direct,Robust,High,geophysical,limited_land_use,barrier,population,-1,CL CNE,,,1,-1,,,0.0,0.0,0.75
ipcc_0054,Adopt sustainable forest management practices,Afforestation & reforestation,direct,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0054,Adopt sustainable forest management practices,Afforestation & reforestation,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0054,Adopt sustainable forest management practices,Afforestation & reforestation,direct,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0055,"Implement fire management in forests, grasslands, and savannas",Afforestation & reforestation,weak,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0055,"Implement fire management in forests, grasslands, and savannas",Afforestation & reforestation,weak,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0055,"Implement fire management in forests, grasslands, and savannas",Afforestation & reforestation,weak,Robust,High,geophysical,limited_land_use,barrier,population,-1,CL CNE,,,1,-1,,,0.0,0.0,0.75
ipcc_0055,"Implement fire management in forests, grasslands, and savannas",Afforestation & reforestation,weak,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0055,"Implement fire management in forests, grasslands, and savannas",Afforestation & reforestation,weak,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0055,"Implement fire management in forests, grasslands, and savannas",Afforestation & reforestation,weak,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0057,Restore degraded peatlands and prevent further conversion or degradation.,Afforestation & reforestation,weak,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0057,Restore degraded peatlands and prevent further conversion or degradation.,Afforestation & reforestation,weak,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0057,Restore degraded peatlands and prevent further conversion or degradation.,Afforestation & reforestation,weak,Robust,High,geophysical,limited_land_use,barrier,population,-1,CL CNE,,,1,-1,,,0.0,0.0,0.75
ipcc_0057,Restore degraded peatlands and prevent further conversion or degradation.,Afforestation & reforestation,weak,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0057,Restore degraded peatlands and prevent further conversion or degradation.,Afforestation & reforestation,weak,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0057,Restore degraded peatlands and prevent further conversion or degradation.,Afforestation & reforestation,weak,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0060,Protect and Restore Coastal Wetlands,Afforestation & reforestation,weak,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0060,Protect and Restore Coastal Wetlands,Afforestation & reforestation,weak,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0060,Protect and Restore Coastal Wetlands,Afforestation & reforestation,weak,Robust,High,geophysical,limited_land_use,barrier,population,-1,CL CNE,,,1,-1,,,0.0,0.0,0.75
ipcc_0060,Protect and Restore Coastal Wetlands,Afforestation & reforestation,weak,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
ipcc_0060,Protect and Restore Coastal Wetlands,Afforestation & reforestation,weak,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.75
