schema_version,evidence_id,mapping_id,source_id,pdf_page,printed_page,quote_verbatim,quote_language,grounding_status,grounding_note,direction,quantified_value,support_scope,maladaptation_signal,extraction_run_id,review_status,reviewed_by,reviewed_at,review_note
0.3.0,ev_cc81ba74f990871b,map_6aa4ea6f96073afe,WR_SRC_007,98,84,"For example, encouraging the efficient use of water, and particularly hot water, in households is a win-win option, reducing demand on water resources and also mitigating climate change by reducing carbon emissions from water heating;",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,water_resources_pilot_2026-08-28,proposed,,,
0.3.0,ev_3a722b292fcf211d,map_6aa4ea6f96073afe,WR_SRC_010,3,,"Demand-side management often proves to be more cost-effective in addressing water supply shortages than investing in supply-side solutions. Effective water demand management involves adjusting water tariffs to reflect the true value of water in water allocation and use, increasing consumer awareness, and strengthening regulations and technologies to improve water use efficiency. Increasing efficiency requires countries to overcome political-economy barriers while repurposing wasteful water subsidies. Countries experiencing water stress are more likely to recommend water tariff reforms in their CCDRs.",en,verified_exact,Normalized quote occurs on the cited PDF page.,qualifies,,whole_action,false,water_resources_pilot_2026-08-28,proposed,,,
0.3.0,ev_6ed8eaabc3c8a479,map_e0a1797aa0b54ef9,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_af8ed02552287b70,map_e0a1797aa0b54ef9,WR_SRC_004,88,88,"Em 2022, o projeto recebeu apoio financeiro da ANA e foram executadas obras de conservação, como construção de cacimbas, curvas de nível e cercamento de nascentes. Estas ações já eram realizadas pelo Serviço Autônomo de Água e Esgoto (SAAE) neste local, porém, em uma escala menor. Com o apoio da equipe técnica o projeto qualificou-se tecnicamente, o que permitiu, por exemplo, construir cacimbas em locais estratégicos e com tamanhos específicos, estudados previamente. As ações citadas foram motivadas por problemas hídricos vividos na região, como no ocorrido no ano de 2013, uma seca histórica na cidade, que alertou sobre a necessidade de implantar ações de conservação nesta bacia. Hoje, a bacia gera cerca de 96 litros por segundo, sendo a maior e principal fonte de captação de água do SAAE. E desde então, nos períodos de seca a produção de água diminui, mas não ao ponto de faltar água na cidade como em 2013.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,cerca de 96 litros por segundo,partial_action,false,water_resources_pilot_2026-08-28,proposed,,,
0.3.0,ev_31f05113be12a10a,map_e0a1797aa0b54ef9,WR_SRC_008,37,15,"The ecologic restoration project consisted in the transformation of rice fields into different habitats typical in wetlands. The Júcar River Basin Authority (Confederación Hidrográfica del Júcar) is the owner of the land and main implementer of the restoration works, together with the Regional Ministry for Infrastructures, Land and Environment. So far, the benefits of the project have been: An improvement in water quality. The water ecosystems established in Tancat de la Pipa, both artificial wetlands with surface flow (Green Filters) and lagoons, have shown a great capacity to reduce suspended solids, total phosphorous, total nitrogen and phytoplankton in water.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,water_resources_pilot_2026-08-28,proposed,,,
0.3.0,ev_8d813364503aaa3d,map_e0a1797aa0b54ef9,WR_SRC_008,37,,"The ecologic restoration project consisted in the transformation of rice fields into different habitats typical in wetlands. So far, the benefits of the project have been an improvement in water quality: the water ecosystems established in Tancat de la Pipa, both artificial wetlands with surface flow and lagoons, have shown a great capacity to reduce suspended solids, total phosphorous, total nitrogen and phytoplankton in water.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_1cc0411166e2c084,map_e0a1797aa0b54ef9,WR_SRC_009,19,13,"In recognition of the importance of freshwater ecosystems and the services that they provide, environmental sustainability is recognized as a core principle of integrated water resources management, enshrined in the first of the Dublin principles that recognizes that 'effective management of water resources demands a holistic approach, linking social and economic development with protection of natural ecosystems.' This increasing recognition has led to the significant development of tools and approaches that seek to ensure the maintenance, protection and restoration of ecosystems and ecosystem services in on-going water resources management efforts.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_e3ca06ff6e49f2a3,map_dab8141cbdef18cb,WR_SRC_010,3,,"Demand-side management often proves to be more cost-effective in addressing water supply shortages than investing in supply-side solutions. Effective water demand management involves adjusting water tariffs to reflect the true value of water in water allocation and use, increasing consumer awareness, and strengthening regulations and technologies to improve water use efficiency.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_8a9ee47f10783bc2,map_c212e4651364b033,WR_SRC_002,75,625,"Access to credits, subsidies or insurance builds an important portfolio of reducing reliance on agricultural income alone. Training and capacity building are essential tools to ensure effective adaptation in agriculture, increasing food security. Public regulations, including water policies and allocations and incentive instruments, and availability of appropriate finance play an essential role in shaping and enabling water-related adaptation.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_f36881804db0a3d7,map_2b725147b0d1dd68,WR_SRC_002,7,557,"Water adaptation policies enabled through ethical co-production between holders of Indigenous knowledge, local knowledge and technical knowledge, through cooperation and coordinated actions among multiple actors, including women and all marginalised groups, at various levels of governance is needed for effective transitions towards climate resilient development (medium confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_9352bdebcadfbff1,map_96ef8e000a880fda,WR_SRC_009,19,13,"In recognition of the importance of freshwater ecosystems and the services that they provide, environmental sustainability is recognized as a core principle of integrated water resources management, enshrined in the first of the Dublin principles that recognizes that 'effective management of water resources demands a holistic approach, linking social and economic development with protection of natural ecosystems.' This increasing recognition has led to the significant development of tools and approaches that seek to ensure the maintenance, protection and restoration of ecosystems and ecosystem services in on-going water resources management efforts.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_cf27cf1d647c16b5,map_0c6146a1f97f611f,WR_SRC_010,14,,"Smart agriculture, drip irrigation, agricultural research, reservoir management, and water availability forecast systems. Emergency response and alerts, digital infrastructure and apps. Surface water and underwater unmanned vehicles that monitor changes in climate and marine ecosystems.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_948a2f172a720d1e,map_0241a31641ea8505,WR_SRC_010,14,,"Smart agriculture, drip irrigation, agricultural research, reservoir management, and water availability forecast systems. Emergency response and alerts, digital infrastructure and apps. Surface water and underwater unmanned vehicles that monitor changes in climate and marine ecosystems.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_607dd9c496f13479,map_caded458f2827af6,WR_SRC_002,81,631,"Some adaptation options, such as water conservation, storage and infrastructure, voluntary migration, planned relocation due to flood risk/sea level rise, and international water treaties, can reduce vulnerability.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_599c55db40725100,map_1e5cf1c68bdd6bbd,WR_SRC_003,29,27,"A tendência atual na prevenção e mitigação dos riscos de inundações graduais é a de implementar uma combinação de medidas de proteção estrutural e medidas não estruturais, com o intuito de conciliar as funções de armazenamento e escoamento das águas no sistema de drenagem com o espaço disponível e as necessidades relacionadas à ocupação humana sustentável.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_83cc1ac9ebeb6f4e,map_75534d461aea5ead,WR_SRC_010,14,,"Smart agriculture, drip irrigation, agricultural research, reservoir management, and water availability forecast systems. Emergency response and alerts, digital infrastructure and apps. Surface water and underwater unmanned vehicles that monitor changes in climate and marine ecosystems.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_31bda2880cdf2f70,map_78626990230986b1,WR_SRC_010,14,,"Smart agriculture, drip irrigation, agricultural research, reservoir management, and water availability forecast systems. Emergency response and alerts, digital infrastructure and apps. Surface water and underwater unmanned vehicles that monitor changes in climate and marine ecosystems.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_a7e020634d66873b,map_2b127b61a74e28c9,WR_SRC_003,29,27,"A tendência atual na prevenção e mitigação dos riscos de inundações graduais é a de implementar uma combinação de medidas de proteção estrutural e medidas não estruturais, com o intuito de conciliar as funções de armazenamento e escoamento das águas no sistema de drenagem com o espaço disponível e as necessidades relacionadas à ocupação humana sustentável.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_3566a2e613df885c,map_524fb664720ffd15,WR_SRC_002,7,557,"Water adaptation policies enabled through ethical co-production between holders of Indigenous knowledge, local knowledge and technical knowledge, through cooperation and coordinated actions among multiple actors, including women and all marginalised groups, at various levels of governance is needed for effective transitions towards climate resilient development (medium confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_da6d6a95317f8769,map_d0f2382e2c5365c1,WR_SRC_002,7,557,"Water adaptation policies enabled through ethical co-production between holders of Indigenous knowledge, local knowledge and technical knowledge, through cooperation and coordinated actions among multiple actors, including women and all marginalised groups, at various levels of governance is needed for effective transitions towards climate resilient development (medium confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_6bd8adcc0466f5e8,map_c112937dc836fab9,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_ebcd45e6fbaea023,map_c112937dc836fab9,WR_SRC_008,37,,"The ecologic restoration project consisted in the transformation of rice fields into different habitats typical in wetlands. So far, the benefits of the project have been an improvement in water quality: the water ecosystems established in Tancat de la Pipa, both artificial wetlands with surface flow and lagoons, have shown a great capacity to reduce suspended solids, total phosphorous, total nitrogen and phytoplankton in water.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_775df719e4109f35,map_c112937dc836fab9,WR_SRC_009,19,13,"In recognition of the importance of freshwater ecosystems and the services that they provide, environmental sustainability is recognized as a core principle of integrated water resources management, enshrined in the first of the Dublin principles that recognizes that 'effective management of water resources demands a holistic approach, linking social and economic development with protection of natural ecosystems.' This increasing recognition has led to the significant development of tools and approaches that seek to ensure the maintenance, protection and restoration of ecosystems and ecosystem services in on-going water resources management efforts.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_9fb73886500f22fb,map_3b0732824db521fc,WR_SRC_002,81,631,"Some adaptation options, such as water conservation, storage and infrastructure, voluntary migration, planned relocation due to flood risk/sea level rise, and international water treaties, can reduce vulnerability.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_e56b7f45b52d6917,map_a3aaaa0e73fb1fb6,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_81ede1180a27bdd2,map_a3aaaa0e73fb1fb6,WR_SRC_003,29,27,"A tendência atual na prevenção e mitigação dos riscos de inundações graduais é a de implementar uma combinação de medidas de proteção estrutural e medidas não estruturais, com o intuito de conciliar as funções de armazenamento e escoamento das águas no sistema de drenagem com o espaço disponível e as necessidades relacionadas à ocupação humana sustentável.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_cc557f50fe4196a8,map_a3aaaa0e73fb1fb6,WR_SRC_008,37,,"The ecologic restoration project consisted in the transformation of rice fields into different habitats typical in wetlands. So far, the benefits of the project have been an improvement in water quality: the water ecosystems established in Tancat de la Pipa, both artificial wetlands with surface flow and lagoons, have shown a great capacity to reduce suspended solids, total phosphorous, total nitrogen and phytoplankton in water.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_6fd8a6d0c1ffaf14,map_28098fa43f2d0821,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_d9f35f66bb0e7f0b,map_28098fa43f2d0821,WR_SRC_008,37,,"The ecologic restoration project consisted in the transformation of rice fields into different habitats typical in wetlands. So far, the benefits of the project have been an improvement in water quality: the water ecosystems established in Tancat de la Pipa, both artificial wetlands with surface flow and lagoons, have shown a great capacity to reduce suspended solids, total phosphorous, total nitrogen and phytoplankton in water.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_71520ab5395109bd,map_28098fa43f2d0821,WR_SRC_009,19,13,"In recognition of the importance of freshwater ecosystems and the services that they provide, environmental sustainability is recognized as a core principle of integrated water resources management, enshrined in the first of the Dublin principles that recognizes that 'effective management of water resources demands a holistic approach, linking social and economic development with protection of natural ecosystems.' This increasing recognition has led to the significant development of tools and approaches that seek to ensure the maintenance, protection and restoration of ecosystems and ecosystem services in on-going water resources management efforts.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_90b3f3a69fade22c,map_d728672d5f00af90,WR_SRC_010,14,,"Smart agriculture, drip irrigation, agricultural research, reservoir management, and water availability forecast systems. Emergency response and alerts, digital infrastructure and apps. Surface water and underwater unmanned vehicles that monitor changes in climate and marine ecosystems.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_ddce6c984b59de63,map_3ef650e49b7680eb,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_56e6e4e99639e507,map_3ef650e49b7680eb,WR_SRC_003,29,27,"A tendência atual na prevenção e mitigação dos riscos de inundações graduais é a de implementar uma combinação de medidas de proteção estrutural e medidas não estruturais, com o intuito de conciliar as funções de armazenamento e escoamento das águas no sistema de drenagem com o espaço disponível e as necessidades relacionadas à ocupação humana sustentável.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_0cc3d3efc799d558,map_5658b0f1cfca4876,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_4cd2c17d6edaf94d,map_5658b0f1cfca4876,WR_SRC_008,37,,"The ecologic restoration project consisted in the transformation of rice fields into different habitats typical in wetlands. So far, the benefits of the project have been an improvement in water quality: the water ecosystems established in Tancat de la Pipa, both artificial wetlands with surface flow and lagoons, have shown a great capacity to reduce suspended solids, total phosphorous, total nitrogen and phytoplankton in water.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_09f412661bd0c620,map_5658b0f1cfca4876,WR_SRC_009,19,13,"In recognition of the importance of freshwater ecosystems and the services that they provide, environmental sustainability is recognized as a core principle of integrated water resources management, enshrined in the first of the Dublin principles that recognizes that 'effective management of water resources demands a holistic approach, linking social and economic development with protection of natural ecosystems.' This increasing recognition has led to the significant development of tools and approaches that seek to ensure the maintenance, protection and restoration of ecosystems and ecosystem services in on-going water resources management efforts.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_5848cea4f103b645,map_6b57884c81c04149,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_edc5ee5878b0bf05,map_f5443249ccea6859,WR_SRC_002,81,631,"Some adaptation options, such as water conservation, storage and infrastructure, voluntary migration, planned relocation due to flood risk/sea level rise, and international water treaties, can reduce vulnerability.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_e35394f59ef10164,map_90a0f9ed9adf9772,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_b7401abce3645b24,map_90a0f9ed9adf9772,WR_SRC_008,37,,"The ecologic restoration project consisted in the transformation of rice fields into different habitats typical in wetlands. So far, the benefits of the project have been an improvement in water quality: the water ecosystems established in Tancat de la Pipa, both artificial wetlands with surface flow and lagoons, have shown a great capacity to reduce suspended solids, total phosphorous, total nitrogen and phytoplankton in water.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_b31ade52e7b4c7f4,map_90a0f9ed9adf9772,WR_SRC_009,19,13,"In recognition of the importance of freshwater ecosystems and the services that they provide, environmental sustainability is recognized as a core principle of integrated water resources management, enshrined in the first of the Dublin principles that recognizes that 'effective management of water resources demands a holistic approach, linking social and economic development with protection of natural ecosystems.' This increasing recognition has led to the significant development of tools and approaches that seek to ensure the maintenance, protection and restoration of ecosystems and ecosystem services in on-going water resources management efforts.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_74af9c58fdf984dc,map_e1adafa068c9b044,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_eb267663623c3546,map_e1adafa068c9b044,WR_SRC_008,37,,"The ecologic restoration project consisted in the transformation of rice fields into different habitats typical in wetlands. So far, the benefits of the project have been an improvement in water quality: the water ecosystems established in Tancat de la Pipa, both artificial wetlands with surface flow and lagoons, have shown a great capacity to reduce suspended solids, total phosphorous, total nitrogen and phytoplankton in water.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_aed6105eeba88769,map_e1adafa068c9b044,WR_SRC_009,19,13,"In recognition of the importance of freshwater ecosystems and the services that they provide, environmental sustainability is recognized as a core principle of integrated water resources management, enshrined in the first of the Dublin principles that recognizes that 'effective management of water resources demands a holistic approach, linking social and economic development with protection of natural ecosystems.' This increasing recognition has led to the significant development of tools and approaches that seek to ensure the maintenance, protection and restoration of ecosystems and ecosystem services in on-going water resources management efforts.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_ef6f3fbd1bb62b91,map_2ceee2a26448e2df,WR_SRC_002,82,632,"NbS have been used for stormwater management by combining water purification and retention functions. NbS have also been used to mitigate impacts from high-impact extreme precipitation events by integrating large-scale NbS investment plans into urban planning in cities like New York and Copenhagen, highlighting the importance of blended finance and investment (including insurance) to mainstream NbS investments. In summary, there is growing evidence on NbS effectiveness as an adaptation measure and its critical role for transformative adaptation to address climate change water-related hazards and water security (medium evidence, high agreement).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_7d1554ebf10ef8ad,map_2ceee2a26448e2df,WR_SRC_008,37,,"The ecologic restoration project consisted in the transformation of rice fields into different habitats typical in wetlands. So far, the benefits of the project have been an improvement in water quality: the water ecosystems established in Tancat de la Pipa, both artificial wetlands with surface flow and lagoons, have shown a great capacity to reduce suspended solids, total phosphorous, total nitrogen and phytoplankton in water.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_5d738f6d9c1583c8,map_2ceee2a26448e2df,WR_SRC_009,19,13,"In recognition of the importance of freshwater ecosystems and the services that they provide, environmental sustainability is recognized as a core principle of integrated water resources management, enshrined in the first of the Dublin principles that recognizes that 'effective management of water resources demands a holistic approach, linking social and economic development with protection of natural ecosystems.' This increasing recognition has led to the significant development of tools and approaches that seek to ensure the maintenance, protection and restoration of ecosystems and ecosystem services in on-going water resources management efforts.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_1fd9d74a80575a07,map_74b86ad748e67cfc,WR_SRC_010,13,,"Closing the water supply gap requires infrastructure investment but also policy, institutional, and regulatory reforms to improve irrigation and water supply and sanitation services and to increase their financial sustainability. Such measures include strengthening joint regional institutions for water operations, planning, and climate adaptation, and strengthening work to achieve universal provision of water, sanitation, and hygiene.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_bacb56d90d72fecb,map_78647921012a2874,WR_SRC_002,7,557,"Water adaptation policies enabled through ethical co-production between holders of Indigenous knowledge, local knowledge and technical knowledge, through cooperation and coordinated actions among multiple actors, including women and all marginalised groups, at various levels of governance is needed for effective transitions towards climate resilient development (medium confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_b0104ed071b799f7,map_e17152bb935e0e16,WR_SRC_002,7,557,"Water adaptation policies enabled through ethical co-production between holders of Indigenous knowledge, local knowledge and technical knowledge, through cooperation and coordinated actions among multiple actors, including women and all marginalised groups, at various levels of governance is needed for effective transitions towards climate resilient development (medium confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_73553457b5d41c18,map_aafb958b66a6837e,WR_SRC_002,75,625,"Access to credits, subsidies or insurance builds an important portfolio of reducing reliance on agricultural income alone. Training and capacity building are essential tools to ensure effective adaptation in agriculture, increasing food security. Public regulations, including water policies and allocations and incentive instruments, and availability of appropriate finance play an essential role in shaping and enabling water-related adaptation.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_eb133b1abbd281e3,map_e454f690764debcd,WR_SRC_002,74,624,"Migration and livelihood diversification is often an adaptation response to water-related hazards and involves securing income sources away from agriculture, including off-farm employment and temporary or permanent migration, and these are particularly important in Asia and Africa. Income and remittances are sometimes re-invested, for instance, for crop diversification.",en,verified_ordered,Ordered token coverage on the cited PDF page is 98.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_6a81de6f3eee0157,map_9bcfbc05ca7173ae,WR_SRC_010,14,,"Smart agriculture, drip irrigation, agricultural research, reservoir management, and water availability forecast systems. Emergency response and alerts, digital infrastructure and apps. Surface water and underwater unmanned vehicles that monitor changes in climate and marine ecosystems.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
